Domain Code,Domain,Country Code (FAO),Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1976","1976","LCU","0.01","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1977","1977","LCU","0.03","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1978","1978","LCU","0.03","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1979","1979","LCU","0.05","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1980","1980","LCU","0.09","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1981","1981","LCU","0.15","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1982","1982","LCU","0.31","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1983","1983","LCU","0.86","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1984","1984","LCU","3.18","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1985","1985","LCU","8.56","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1986","1986","LCU","20.62","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1987","1987","LCU","54.05","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1988","1988","LCU","626.34","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1989","1989","LCU","6769","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","987","Wool, greasy","1990","1990","LCU","1408375","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","137","Yams","1987","1987","LCU","1.1","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","137","Yams","1988","1988","LCU","3.2","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","137","Yams","1989","1989","LCU","32","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","137","Yams","1990","1990","LCU","800","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1979","1979","LCU","2300","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1980","1980","LCU","2440","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1981","1981","LCU","2590","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1982","1982","LCU","2600","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1983","1983","LCU","2650","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1984","1984","LCU","2700","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1985","1985","LCU","2750","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1986","1986","LCU","2800","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1987","1987","LCU","2850","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1988","1988","LCU","2900","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1989","1989","LCU","3000","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","711","Anise, badian, fennel, coriander","1990","1990","LCU","3100","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1966","1966","LCU","355","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1967","1967","LCU","455","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1968","1968","LCU","459","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1969","1969","LCU","452","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1970","1970","LCU","439","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1971","1971","LCU","443","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1972","1972","LCU","447","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1973","1973","LCU","452","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1974","1974","LCU","456","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1975","1975","LCU","600","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1976","1976","LCU","610","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1977","1977","LCU","620","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1978","1978","LCU","629","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1979","1979","LCU","631","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1980","1980","LCU","684","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1981","1981","LCU","696","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1982","1982","LCU","387","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1983","1983","LCU","418","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1984","1984","LCU","529","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1985","1985","LCU","754","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1986","1986","LCU","846","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1987","1987","LCU","867","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1988","1988","LCU","1269","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1989","1989","LCU","1372","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","515","Apples","1990","1990","LCU","1480.5","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1969","1969","LCU","270","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1970","1970","LCU","280","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1971","1971","LCU","290","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1972","1972","LCU","300","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1973","1973","LCU","310","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1974","1974","LCU","320","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1975","1975","LCU","330","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1976","1976","LCU","330","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1977","1977","LCU","330","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1978","1978","LCU","350","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1979","1979","LCU","420","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1980","1980","LCU","440","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","367","Asparagus","1981","1981","LCU","460","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1967","1967","LCU","350","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1968","1968","LCU","362","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1969","1969","LCU","374","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1970","1970","LCU","388","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1971","1971","LCU","400","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1972","1972","LCU","412","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1973","1973","LCU","424","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1974","1974","LCU","400","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1975","1975","LCU","454","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1976","1976","LCU","460","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1977","1977","LCU","460","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1978","1978","LCU","480","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1979","1979","LCU","580","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1980","1980","LCU","620","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1981","1981","LCU","660","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1982","1982","LCU","400","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1983","1983","LCU","500","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1984","1984","LCU","600","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1985","1985","LCU","700","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1986","1986","LCU","800","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1987","1987","LCU","911","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1988","1988","LCU","1000","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1989","1989","LCU","1200","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","486","Bananas","1990","1990","LCU","1482","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","44","Barley","1966","1966","LCU","324","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","44","Barley","1967","1967","LCU","338","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","44","Barley","1968","1968","LCU","350","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","44","Barley","1969","1969","LCU","1734","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","44","Barley","1970","1970","LCU","1738","F","FAO estimate"
